,Timestamp,Unnamed: 0,NO2_µg_m3,Humidity,Temperature,Precipitation,NO_µg_m3,WindSpeed_m_s,Location,Latitude,Longitude,Elevation_m
18013,2/20/22 13:00,,16,99.5,10.1,0,21.9,4.7,"Codogno, Italy",45.1667,9.7,58
18014,2/20/22 14:00,,12.8,99.3,12.1,0,18.1,5.6,"Codogno, Italy",45.1667,9.7,58
18015,2/20/22 15:00,,12.5,95.3,13.3,0,18.3,4.8,"Codogno, Italy",45.1667,9.7,58
18016,2/20/22 16:00,,14,84.9,14.3,0,18.8,4.8,"Codogno, Italy",45.1667,9.7,58
18017,2/20/22 17:00,,18.2,83.2,14.3,0,22.6,4.3,"Codogno, Italy",45.1667,9.7,58
18018,2/20/22 18:00,,33.4,89.7,13.2,0,51,2.6,"Codogno, Italy",45.1667,9.7,58
18019,2/20/22 19:00,,57.1,99.4,10.5,0,108.4,2.3,"Codogno, Italy",45.1667,9.7,58
18020,2/20/22 20:00,,52.7,99.4,9.4,0,98.9,3,"Codogno, Italy",45.1667,9.7,58
18021,2/20/22 21:00,,45.4,99.5,8.8,0,79.3,2.9,"Codogno, Italy",45.1667,9.7,58
18022,2/20/22 22:00,,47.8,99.5,8.2,0,83.5,2.4,"Codogno, Italy",45.1667,9.7,58
18023,2/20/22 23:00,,38.3,99.5,7.2,0,54.2,2.2,"Codogno, Italy",45.1667,9.7,58
18024,2/21/22 0:00,,41.5,99.5,6.4,0,74.3,2.8,"Codogno, Italy",45.1667,9.7,58
18025,2/21/22 1:00,,39.8,99.5,5.6,0,67.7,3.6,"Codogno, Italy",45.1667,9.7,58
18026,2/21/22 2:00,,30.4,99.5,5.9,0,35.9,2.7,"Codogno, Italy",45.1667,9.7,58
18027,2/21/22 3:00,,35.7,99.5,5.3,0,53.6,1.5,"Codogno, Italy",45.1667,9.7,58
18028,2/21/22 4:00,,42.8,99.5,5.4,0,114.4,4,"Codogno, Italy",45.1667,9.7,58
18029,2/21/22 5:00,,36.2,99.5,5,0,83.5,7.3,"Codogno, Italy",45.1667,9.7,58
18030,2/21/22 6:00,,28.8,99.5,4.8,0,55.7,3,"Codogno, Italy",45.1667,9.7,58
18031,2/21/22 7:00,,35.7,99.5,4.5,0,70,7.7,"Codogno, Italy",45.1667,9.7,58
18032,2/21/22 8:00,,36.8,99.5,4.5,0,88.6,6.2,"Codogno, Italy",45.1667,9.7,58
18033,2/21/22 9:00,,39.3,99.5,4.8,0,126.6,1.5,"Codogno, Italy",45.1667,9.7,58
18034,2/21/22 10:00,,42.3,99.6,6.5,0,156.5,2.1,"Codogno, Italy",45.1667,9.7,58
18035,2/21/22 11:00,,41.5,99.6,8.6,0,102.2,5,"Codogno, Italy",45.1667,9.7,58
18036,2/21/22 12:00,,29.1,98.4,11.7,0,57.4,10.3,"Codogno, Italy",45.1667,9.7,58
18037,2/21/22 13:00,,17.3,76.1,14.6,0,25.2,9.8,"Codogno, Italy",45.1667,9.7,58
18038,2/21/22 14:00,,15.4,62.7,15.4,0,20.1,10,"Codogno, Italy",45.1667,9.7,58
18039,2/21/22 15:00,,16.7,49.7,15.6,0,22.6,16.7,"Codogno, Italy",45.1667,9.7,58
18040,2/21/22 16:00,,9,19.2,16.5,0,13,15.6,"Codogno, Italy",45.1667,9.7,58
18041,2/21/22 17:00,,7.4,18.7,15.4,0,10.1,17.6,"Codogno, Italy",45.1667,9.7,58
18042,2/21/22 18:00,,11.1,21.2,14,0,14,15,"Codogno, Italy",45.1667,9.7,58
18043,2/21/22 19:00,,10.9,24.8,12.4,0,13.2,15,"Codogno, Italy",45.1667,9.7,58
18044,2/21/22 20:00,,9,25.7,12,0,10.8,12.8,"Codogno, Italy",45.1667,9.7,58
18045,2/21/22 21:00,,12.5,29.3,11.1,0,13.8,11.7,"Codogno, Italy",45.1667,9.7,58
18046,2/21/22 22:00,,13.4,34.9,10,0,14.6,9.9,"Codogno, Italy",45.1667,9.7,58
18047,2/21/22 23:00,,14.8,37.8,9.6,0,15.6,12.3,"Codogno, Italy",45.1667,9.7,58
18048,2/22/22 0:00,,19.4,40.5,9.6,0,26.1,14.1,"Codogno, Italy",45.1667,9.7,58
18049,2/22/22 1:00,,38.7,44.6,9.3,0,64,8.6,"Codogno, Italy",45.1667,9.7,58
18050,2/22/22 2:00,,14.2,55.5,6.8,0,15.3,11.4,"Codogno, Italy",45.1667,9.7,58
18051,2/22/22 3:00,,24.4,53.4,7.9,0,28.5,10.7,"Codogno, Italy",45.1667,9.7,58
18052,2/22/22 4:00,,11.4,53.7,8.2,0,12,8.9,"Codogno, Italy",45.1667,9.7,58
18053,2/22/22 5:00,,6.3,53.6,7.6,0,6.8,9.4,"Codogno, Italy",45.1667,9.7,58
18054,2/22/22 6:00,,11.7,49,7.8,0,12.8,7.6,"Codogno, Italy",45.1667,9.7,58
18055,2/22/22 7:00,,21.2,48,7.8,0,24.7,10,"Codogno, Italy",45.1667,9.7,58
18056,2/22/22 8:00,,32.3,42,9,0,41.4,10.6,"Codogno, Italy",45.1667,9.7,58
18057,2/22/22 9:00,,29.5,37.1,11.3,0,42.9,10,"Codogno, Italy",45.1667,9.7,58
18058,2/22/22 10:00,,16.9,33.6,13.5,0,24.9,9,"Codogno, Italy",45.1667,9.7,58
18059,2/22/22 11:00,,11.5,29.7,15,0,17.3,9.6,"Codogno, Italy",45.1667,9.7,58
18060,2/22/22 12:00,,13.3,29.3,16.1,0,20.7,9.2,"Codogno, Italy",45.1667,9.7,58
18061,2/22/22 13:00,,13.1,31,16.4,0,18.6,10.8,"Codogno, Italy",45.1667,9.7,58
18062,2/22/22 14:00,,11.9,25.6,17.6,0,16.9,9,"Codogno, Italy",45.1667,9.7,58
18063,2/22/22 15:00,,11,20.6,18.7,0,14.8,10.5,"Codogno, Italy",45.1667,9.7,58
18064,2/22/22 16:00,,11.2,15.5,18.8,0,15.1,11.4,"Codogno, Italy",45.1667,9.7,58
18065,2/22/22 17:00,,13.4,16.3,18.7,0,16.9,6.7,"Codogno, Italy",45.1667,9.7,58
18066,2/22/22 18:00,,25.7,31.4,15.7,0,31.3,6.5,"Codogno, Italy",45.1667,9.7,58
18067,2/22/22 19:00,,42.5,40.1,13.1,0,58.9,5.4,"Codogno, Italy",45.1667,9.7,58
18068,2/22/22 20:00,,62.9,47.3,10.9,0,92.5,3.8,"Codogno, Italy",45.1667,9.7,58
18069,2/22/22 21:00,,71.1,47.8,10.3,0,121.6,4.2,"Codogno, Italy",45.1667,9.7,58
18070,2/22/22 22:00,,54.6,50.4,9.3,0,69.2,3.3,"Codogno, Italy",45.1667,9.7,58
18071,2/22/22 23:00,,60.9,52.8,8.5,0,71.7,4.4,"Codogno, Italy",45.1667,9.7,58
18072,2/23/22 0:00,,51,58.3,7.3,0,58.5,3.7,"Codogno, Italy",45.1667,9.7,58
18073,2/23/22 1:00,,50.9,67.4,5.9,0,59.9,3.2,"Codogno, Italy",45.1667,9.7,58
18074,2/23/22 2:00,,47.4,65.2,5.7,0,52.5,5.4,"Codogno, Italy",45.1667,9.7,58
18075,2/23/22 3:00,,38.3,66.2,5.2,0,40.2,1.9,"Codogno, Italy",45.1667,9.7,58
18076,2/23/22 4:00,,39.8,71,4.1,0,45.1,2.6,"Codogno, Italy",45.1667,9.7,58
18077,2/23/22 5:00,,38.5,82.8,2.5,0,44.9,1.5,"Codogno, Italy",45.1667,9.7,58
18078,2/23/22 6:00,,46.9,90.8,1.9,0,85.5,1.6,"Codogno, Italy",45.1667,9.7,58
18079,2/23/22 7:00,,55.4,98.6,1.3,0,150.4,2.5,"Codogno, Italy",45.1667,9.7,58
18080,2/23/22 8:00,,58.4,98.9,1.7,0,185,1.9,"Codogno, Italy",45.1667,9.7,58
18081,2/23/22 9:00,,48.1,79.3,5.1,0,126.2,2.2,"Codogno, Italy",45.1667,9.7,58
18082,2/23/22 10:00,,28,67.3,7.3,0,46.5,2.6,"Codogno, Italy",45.1667,9.7,58
18083,2/23/22 11:00,,19.2,51.1,10.7,0,30.5,3.4,"Codogno, Italy",45.1667,9.7,58
18084,2/23/22 12:00,,18.4,42.9,13,0,28,4.4,"Codogno, Italy",45.1667,9.7,58
18085,2/23/22 13:00,,15.5,38.4,14.4,0,22.3,3.9,"Codogno, Italy",45.1667,9.7,58
18086,2/23/22 14:00,,19.2,36.5,15.5,0,29,3.3,"Codogno, Italy",45.1667,9.7,58
18087,2/23/22 15:00,,20.6,36.5,16,0,28.4,3.2,"Codogno, Italy",45.1667,9.7,58
18088,2/23/22 16:00,,29.4,35.3,16.2,0,45,3.4,"Codogno, Italy",45.1667,9.7,58
18089,2/23/22 17:00,,35.4,36.4,16.1,0,56.9,1.9,"Codogno, Italy",45.1667,9.7,58
18090,2/23/22 18:00,,64.3,42.3,14.2,0,131.6,2.7,"Codogno, Italy",45.1667,9.7,58
18091,2/23/22 19:00,,82.3,48.1,12.1,0,160.3,4.3,"Codogno, Italy",45.1667,9.7,58
18092,2/23/22 20:00,,83.4,54.4,10.1,0,161.4,3.3,"Codogno, Italy",45.1667,9.7,58
18093,2/23/22 21:00,,59,57.1,9.3,0,83.4,4.1,"Codogno, Italy",45.1667,9.7,58
18094,2/23/22 22:00,,58.9,59.7,8.4,0,74.7,4.2,"Codogno, Italy",45.1667,9.7,58
18095,2/23/22 23:00,,55.7,63.2,7.8,0,68.2,4.3,"Codogno, Italy",45.1667,9.7,58
18096,2/24/22 0:00,,43.3,72.3,6.8,0,47.5,4.8,"Codogno, Italy",45.1667,9.7,58
18097,2/24/22 1:00,,35.4,85,5.9,0,37.9,3.7,"Codogno, Italy",45.1667,9.7,58
18098,2/24/22 2:00,,33.3,87,5.8,0,35,4,"Codogno, Italy",45.1667,9.7,58
18099,2/24/22 3:00,,25.8,91.4,4.9,0,26.8,2.2,"Codogno, Italy",45.1667,9.7,58
18100,2/24/22 4:00,,37.1,95.7,3.7,0,41,2.1,"Codogno, Italy",45.1667,9.7,58
18101,2/24/22 5:00,,34.9,99.3,2.7,0,42.7,1.5,"Codogno, Italy",45.1667,9.7,58
18102,2/24/22 6:00,,39.5,99.4,2.1,0,73.4,1.8,"Codogno, Italy",45.1667,9.7,58
18103,2/24/22 7:00,,50.6,99.4,1.9,0,161.8,1.6,"Codogno, Italy",45.1667,9.7,58
18104,2/24/22 8:00,,46.8,99.4,2,0,137.8,2,"Codogno, Italy",45.1667,9.7,58
18105,2/24/22 9:00,,49.6,99.4,3.7,0,154.9,1.5,"Codogno, Italy",45.1667,9.7,58
18106,2/24/22 10:00,,48.4,93.2,7,0,160.7,3,"Codogno, Italy",45.1667,9.7,58
18107,2/24/22 11:00,,39.1,84.9,8.7,0,78,2.9,"Codogno, Italy",45.1667,9.7,58
18108,2/24/22 12:00,,30.8,71.7,10.7,0,49.1,2.5,"Codogno, Italy",45.1667,9.7,58
18109,2/24/22 13:00,,31.7,61.7,11.6,0,53.1,2.5,"Codogno, Italy",45.1667,9.7,58
18110,2/24/22 14:00,,32.2,54.7,12.9,0,51.4,2.9,"Codogno, Italy",45.1667,9.7,58
18111,2/24/22 15:00,,27.5,53.5,13.3,0,40.3,3.2,"Codogno, Italy",45.1667,9.7,58
18112,2/24/22 16:00,,30.2,46.8,13.3,0,46.5,2.1,"Codogno, Italy",45.1667,9.7,58
18113,2/24/22 17:00,,30.6,47,13.9,0,41.5,2.6,"Codogno, Italy",45.1667,9.7,58
18114,2/24/22 18:00,,40.4,59,12.1,0,45.8,1.9,"Codogno, Italy",45.1667,9.7,58
18115,2/24/22 19:00,,96.6,65,9.9,0,236.3,1.5,"Codogno, Italy",45.1667,9.7,58
18116,2/24/22 20:00,,88.1,75.3,8.1,0,227.5,1.5,"Codogno, Italy",45.1667,9.7,58
18117,2/24/22 21:00,,77.7,83.5,6.9,0,207.7,1.9,"Codogno, Italy",45.1667,9.7,58
18118,2/24/22 22:00,,72.9,81,7.3,0,140.9,1.6,"Codogno, Italy",45.1667,9.7,58
18119,2/24/22 23:00,,63.7,86.4,6.4,0,109.4,2.4,"Codogno, Italy",45.1667,9.7,58
18120,2/25/22 0:00,,58.8,92.2,5.7,0,122.2,2.2,"Codogno, Italy",45.1667,9.7,58
18121,2/25/22 1:00,,67.7,99,5.1,0,207.8,2.4,"Codogno, Italy",45.1667,9.7,58
18122,2/25/22 2:00,,49.2,99,5.1,0,84.9,3,"Codogno, Italy",45.1667,9.7,58
18123,2/25/22 3:00,,43.3,98.4,5.3,0,55.5,2.8,"Codogno, Italy",45.1667,9.7,58
18124,2/25/22 4:00,,49.5,99.3,4.2,0,92.3,3,"Codogno, Italy",45.1667,9.7,58
18125,2/25/22 5:00,,43.4,99.4,3.4,0,-999,2.8,"Codogno, Italy",45.1667,9.7,58
18126,2/25/22 6:00,,37.3,99.5,2.7,0,45.5,3.1,"Codogno, Italy",45.1667,9.7,58
18127,2/25/22 7:00,,38.1,99.5,2,0,59.6,4.2,"Codogno, Italy",45.1667,9.7,58
18128,2/25/22 8:00,,37,99.5,1.9,0,70.3,4.2,"Codogno, Italy",45.1667,9.7,58
18129,2/25/22 9:00,,36.8,99.4,4,0,80.8,3.1,"Codogno, Italy",45.1667,9.7,58
18130,2/25/22 10:00,,31.2,96.6,6.2,0,57,2.9,"Codogno, Italy",45.1667,9.7,58
18131,2/25/22 11:00,,34.7,74.8,10.1,0,59.3,2.8,"Codogno, Italy",45.1667,9.7,58
18132,2/25/22 12:00,,31.8,62.9,12.1,0,52.8,2.9,"Codogno, Italy",45.1667,9.7,58
18133,2/25/22 13:00,,25.4,55.9,13.7,0,38.3,3.9,"Codogno, Italy",45.1667,9.7,58
18134,2/25/22 14:00,,22.9,55.3,14.7,0,33.4,5,"Codogno, Italy",45.1667,9.7,58
18135,2/25/22 15:00,,18.8,49.7,16,0,25.2,6.6,"Codogno, Italy",45.1667,9.7,58
18136,2/25/22 16:00,,14.5,41.1,16.6,0,18.6,4.7,"Codogno, Italy",45.1667,9.7,58
18137,2/25/22 17:00,,17.4,37.8,16.4,0,20.4,9.3,"Codogno, Italy",45.1667,9.7,58
18138,2/25/22 18:00,,24.1,28.5,14,0,29.2,13.4,"Codogno, Italy",45.1667,9.7,58
18139,2/25/22 19:00,,17.5,18.6,12.1,0,21.4,14,"Codogno, Italy",45.1667,9.7,58
18140,2/25/22 20:00,,19.3,18.1,11.2,0,24.6,13.2,"Codogno, Italy",45.1667,9.7,58
18141,2/25/22 21:00,,25.7,20.4,10.5,0,31.1,15,"Codogno, Italy",45.1667,9.7,58
18142,2/25/22 22:00,,24.2,42.9,9.9,0,28.3,6.4,"Codogno, Italy",45.1667,9.7,58
18143,2/25/22 23:00,,27.9,54.2,8.2,0,34.9,6.3,"Codogno, Italy",45.1667,9.7,58
18144,2/26/22 0:00,,35.8,61,5.6,0,47.4,4.6,"Codogno, Italy",45.1667,9.7,58
18145,2/26/22 1:00,,15.1,72.5,5.7,0,20.2,7.5,"Codogno, Italy",45.1667,9.7,58
18146,2/26/22 2:00,,8.1,96.9,5.2,0,10.5,7.6,"Codogno, Italy",45.1667,9.7,58
18147,2/26/22 3:00,,8.9,99.3,4,0,11.1,5.6,"Codogno, Italy",45.1667,9.7,58
18148,2/26/22 4:00,,13.9,99.4,3,0,16.3,5.4,"Codogno, Italy",45.1667,9.7,58
18149,2/26/22 5:00,,11.7,99.4,2.6,0,13.2,3.9,"Codogno, Italy",45.1667,9.7,58
18150,2/26/22 6:00,,23.6,99.4,1.9,0,32.3,4,"Codogno, Italy",45.1667,9.7,58
18151,2/26/22 7:00,,51.6,99.4,0.9,0,89.7,2.4,"Codogno, Italy",45.1667,9.7,58
18152,2/26/22 8:00,,41.6,99.5,1,0,62.5,2.5,"Codogno, Italy",45.1667,9.7,58
18153,2/26/22 9:00,,29.5,99.4,3.1,0,47.8,2.7,"Codogno, Italy",45.1667,9.7,58
18154,2/26/22 10:00,,20.5,97.1,5.9,0,32,4.9,"Codogno, Italy",45.1667,9.7,58
18155,2/26/22 11:00,,14.1,81.6,8,0,23.2,7.5,"Codogno, Italy",45.1667,9.7,58
18156,2/26/22 12:00,,12.2,74.1,9.2,0,19.3,7.6,"Codogno, Italy",45.1667,9.7,58
18157,2/26/22 13:00,,12.6,54.2,11.4,0,18.8,7.8,"Codogno, Italy",45.1667,9.7,58
18158,2/26/22 14:00,,9.6,28.8,13.4,0,14.6,6.5,"Codogno, Italy",45.1667,9.7,58
18159,2/26/22 15:00,,7.2,18.8,14.4,0,10.3,5.7,"Codogno, Italy",45.1667,9.7,58
18160,2/26/22 16:00,,5.4,17.7,14.3,0,7.1,5.8,"Codogno, Italy",45.1667,9.7,58
18161,2/26/22 17:00,,6.2,16.7,13.9,0,8,5.2,"Codogno, Italy",45.1667,9.7,58
18162,2/26/22 18:00,,32.9,21.6,12.4,0,51.9,4.2,"Codogno, Italy",45.1667,9.7,58
18163,2/26/22 19:00,,49.6,27.9,9.8,0,86.5,4.4,"Codogno, Italy",45.1667,9.7,58
18164,2/26/22 20:00,,24.3,46.5,8.4,0,35.2,9.7,"Codogno, Italy",45.1667,9.7,58
18165,2/26/22 21:00,,22.9,52.3,7,0,34.3,6.7,"Codogno, Italy",45.1667,9.7,58
18166,2/26/22 22:00,,27.8,58.3,5.4,0,40.4,5.2,"Codogno, Italy",45.1667,9.7,58
18167,2/26/22 23:00,,26.6,64.3,4.3,0,34.8,4.2,"Codogno, Italy",45.1667,9.7,58
18168,2/27/22 0:00,,29.3,70.2,3.3,0,38.2,5.2,"Codogno, Italy",45.1667,9.7,58
18169,2/27/22 1:00,,35.4,74.6,2.6,0,46.4,3.9,"Codogno, Italy",45.1667,9.7,58
18170,2/27/22 2:00,,31.7,77.3,2,0,40.7,3.8,"Codogno, Italy",45.1667,9.7,58
18171,2/27/22 3:00,,27.7,77.2,2.1,0,32.7,3.3,"Codogno, Italy",45.1667,9.7,58
18172,2/27/22 4:00,,27.8,76.9,2,0,32.2,3.8,"Codogno, Italy",45.1667,9.7,58
18173,2/27/22 5:00,,30,75.7,2.1,0,32.7,3.6,"Codogno, Italy",45.1667,9.7,58
18174,2/27/22 6:00,,34.8,80.3,1.3,0,38.6,2.8,"Codogno, Italy",45.1667,9.7,58
18175,2/27/22 7:00,,39.8,85,0.2,0,52,3,"Codogno, Italy",45.1667,9.7,58
18176,2/27/22 8:00,,38.6,87.3,0.8,0,60.3,2.8,"Codogno, Italy",45.1667,9.7,58
18177,2/27/22 9:00,,33.2,73.4,3.9,0,61.3,3.3,"Codogno, Italy",45.1667,9.7,58
18178,2/27/22 10:00,,21.8,65.8,6.1,0,35.7,4,"Codogno, Italy",45.1667,9.7,58
18179,2/27/22 11:00,,17.8,54.8,8.4,0,27.8,3.5,"Codogno, Italy",45.1667,9.7,58
18180,2/27/22 12:00,,16.3,48.4,10,0,25.8,3.5,"Codogno, Italy",45.1667,9.7,58
18181,2/27/22 13:00,,9.4,42.6,11.1,0,13.3,3.8,"Codogno, Italy",45.1667,9.7,58
18182,2/27/22 14:00,,9,32.3,11.9,0,14.3,3.7,"Codogno, Italy",45.1667,9.7,58
18183,2/27/22 15:00,,9.7,32.6,11.6,0,17.3,3.9,"Codogno, Italy",45.1667,9.7,58
18184,2/27/22 16:00,,6.6,30.3,11.7,0,9.2,6.6,"Codogno, Italy",45.1667,9.7,58
18185,2/27/22 17:00,,10.3,29.3,11.5,0,15,3.4,"Codogno, Italy",45.1667,9.7,58
18186,2/27/22 18:00,,26.5,30.3,10.3,0,42.7,1.1,"Codogno, Italy",45.1667,9.7,58
18187,2/27/22 19:00,,81,37.7,7.8,0,194.6,1.2,"Codogno, Italy",45.1667,9.7,58
18188,2/27/22 20:00,,113.6,47.3,5.5,0,313.2,1.7,"Codogno, Italy",45.1667,9.7,58
18189,2/27/22 21:00,,92.55,53.4,4.2,0,-999,1.9,"Codogno, Italy",45.1667,9.7,58
18190,2/27/22 22:00,,71.5,57.7,3.5,0,111.3,1.6,"Codogno, Italy",45.1667,9.7,58
18191,2/27/22 23:00,,66.7,54.5,3.9,0,100.5,4.8,"Codogno, Italy",45.1667,9.7,58
18192,2/28/22 0:00,,61.2,66.5,2.4,0,77.3,2.1,"Codogno, Italy",45.1667,9.7,58
18193,2/28/22 1:00,,57.7,67.3,2,0,74.3,2.5,"Codogno, Italy",45.1667,9.7,58
18194,2/28/22 2:00,,53.3,77.1,0.8,0,65.3,3.4,"Codogno, Italy",45.1667,9.7,58
18195,2/28/22 3:00,,39.6,81.2,-0.1,0,43.7,1.8,"Codogno, Italy",45.1667,9.7,58
18196,2/28/22 4:00,,28.7,85.9,-0.7,0,32.1,2.4,"Codogno, Italy",45.1667,9.7,58
18197,2/28/22 5:00,,33.2,91,-1.3,0,43.2,2.7,"Codogno, Italy",45.1667,9.7,58
18198,2/28/22 6:00,,34.6,90.2,-1.4,0,43.6,2.7,"Codogno, Italy",45.1667,9.7,58
18199,2/28/22 7:00,,42.1,87.1,-1.4,0,83.1,2.4,"Codogno, Italy",45.1667,9.7,58
18200,2/28/22 8:00,,46.7,85.9,-1.2,0,131.1,2.7,"Codogno, Italy",45.1667,9.7,58
18201,2/28/22 9:00,,43,80.2,1,0,84.1,3.3,"Codogno, Italy",45.1667,9.7,58
18202,2/28/22 10:00,,29.9,71.4,3.8,0,49.3,3.6,"Codogno, Italy",45.1667,9.7,58
18203,2/28/22 11:00,,26.9,55.4,6.7,0,42.4,3.8,"Codogno, Italy",45.1667,9.7,58
18204,2/28/22 12:00,,23.9,44.6,9,0,35.6,4.5,"Codogno, Italy",45.1667,9.7,58
18205,2/28/22 13:00,,18.8,38.7,10.7,0,26.5,4.9,"Codogno, Italy",45.1667,9.7,58
18206,2/28/22 14:00,,11.1,29.7,11.7,0,14.8,5.5,"Codogno, Italy",45.1667,9.7,58
18207,2/28/22 15:00,,27.9,26.6,12.3,0,50.1,6.1,"Codogno, Italy",45.1667,9.7,58
18208,2/28/22 16:00,,16.3,26.6,12.5,0,25,4.9,"Codogno, Italy",45.1667,9.7,58
18209,2/28/22 17:00,,20.2,26.4,12.4,0,27.6,3.5,"Codogno, Italy",45.1667,9.7,58
18210,2/28/22 18:00,,51.8,28.2,11.3,0,88.1,2.7,"Codogno, Italy",45.1667,9.7,58
18211,2/28/22 19:00,,74.8,37.4,8.7,0,131.4,4.1,"Codogno, Italy",45.1667,9.7,58
18212,2/28/22 20:00,,49.5,43.7,7.2,0,79.6,5.4,"Codogno, Italy",45.1667,9.7,58
18213,2/28/22 21:00,,34.5,54.2,5.8,0,48.3,10.4,"Codogno, Italy",45.1667,9.7,58
18214,2/28/22 22:00,,17,68.7,5.3,0,20.9,10.1,"Codogno, Italy",45.1667,9.7,58
18215,2/28/22 23:00,,13.3,80,4.5,0,16.1,11.4,"Codogno, Italy",45.1667,9.7,58
18216,3/1/22 0:00,,11.1,75,4.9,0,13.1,13.5,"Codogno, Italy",45.1667,9.7,58
18217,3/1/22 1:00,,8.5,68.8,4.6,0,9.7,11.9,"Codogno, Italy",45.1667,9.7,58
18218,3/1/22 2:00,,7.2,60,4.8,0,7.9,12,"Codogno, Italy",45.1667,9.7,58
18219,3/1/22 3:00,,6.3,54.4,4.5,0,7,10.5,"Codogno, Italy",45.1667,9.7,58
18220,3/1/22 4:00,,5.1,57.4,4,0,5.6,6.9,"Codogno, Italy",45.1667,9.7,58
18221,3/1/22 5:00,,10.5,59.5,3.7,0,12.1,5.4,"Codogno, Italy",45.1667,9.7,58
18222,3/1/22 6:00,,17.4,62.4,3.4,0,22.3,4.3,"Codogno, Italy",45.1667,9.7,58
18223,3/1/22 7:00,,25.8,62,3.2,0,40,3.6,"Codogno, Italy",45.1667,9.7,58
18224,3/1/22 8:00,,45.5,60.1,3.5,0,77.9,3.3,"Codogno, Italy",45.1667,9.7,58
18225,3/1/22 9:00,,39.8,49.4,6.3,0,74,3.5,"Codogno, Italy",45.1667,9.7,58
18226,3/1/22 10:00,,15.1,39.9,7.2,0,22.5,4.6,"Codogno, Italy",45.1667,9.7,58
18227,3/1/22 11:00,,12.4,35.1,8.1,0,18.6,4.9,"Codogno, Italy",45.1667,9.7,58
18228,3/1/22 12:00,,11.1,33.1,9,0,16.3,4.7,"Codogno, Italy",45.1667,9.7,58
18229,3/1/22 13:00,,15.1,29.2,10,0,25.8,4.6,"Codogno, Italy",45.1667,9.7,58
18230,3/1/22 14:00,,11.9,28.3,10.2,0,18.8,5.5,"Codogno, Italy",45.1667,9.7,58
18231,3/1/22 15:00,,11.9,27.6,10.3,0,17.6,6.9,"Codogno, Italy",45.1667,9.7,58
18232,3/1/22 16:00,,9.2,29.5,10.4,0,12.1,5.7,"Codogno, Italy",45.1667,9.7,58
18233,3/1/22 17:00,,15,29.9,10.4,0,20.3,4,"Codogno, Italy",45.1667,9.7,58
18234,3/1/22 18:00,,18.2,35.5,9.1,0,19.9,3.1,"Codogno, Italy",45.1667,9.7,58
18235,3/1/22 19:00,,66.6,41.7,6.7,0,135.7,2.5,"Codogno, Italy",45.1667,9.7,58
18236,3/1/22 20:00,,91.8,49.5,4.6,0,214.1,2,"Codogno, Italy",45.1667,9.7,58
18237,3/1/22 21:00,,81.3,47,4.4,0,135.9,2.4,"Codogno, Italy",45.1667,9.7,58
18238,3/1/22 22:00,,80.1,54.8,3,0,115.4,2,"Codogno, Italy",45.1667,9.7,58
18239,3/1/22 23:00,,54.2,60.3,2.4,0,65.6,1.3,"Codogno, Italy",45.1667,9.7,58
18240,3/2/22 0:00,,51.4,59.4,1.9,0,74.3,2.1,"Codogno, Italy",45.1667,9.7,58
18241,3/2/22 1:00,,55.2,74.1,0.7,0,65.4,2.4,"Codogno, Italy",45.1667,9.7,58
18242,3/2/22 2:00,,55.1,85.6,-0.4,0,80.7,3.4,"Codogno, Italy",45.1667,9.7,58
18243,3/2/22 3:00,,48.8,80.9,-0.7,0,54.7,3.5,"Codogno, Italy",45.1667,9.7,58
18244,3/2/22 4:00,,38.7,73.1,0,0,40.6,3.4,"Codogno, Italy",45.1667,9.7,58
18245,3/2/22 5:00,,28.7,74.1,-0.4,0,30.6,4.3,"Codogno, Italy",45.1667,9.7,58
18246,3/2/22 6:00,,30.6,75.3,-0.5,0,33.4,4,"Codogno, Italy",45.1667,9.7,58
18247,3/2/22 7:00,,42.5,81.3,-1.4,0,62.5,4.9,"Codogno, Italy",45.1667,9.7,58
18248,3/2/22 8:00,,55.3,81.3,-0.8,0,106.8,4.7,"Codogno, Italy",45.1667,9.7,58
18249,3/2/22 9:00,,36.2,75.1,1.4,0,58.7,5.7,"Codogno, Italy",45.1667,9.7,58
18250,3/2/22 10:00,,22.3,67.3,4,0,34.5,6.3,"Codogno, Italy",45.1667,9.7,58
18251,3/2/22 11:00,,20.6,58.7,6.2,0,31.6,5.4,"Codogno, Italy",45.1667,9.7,58
18252,3/2/22 12:00,,20.8,49.8,8.5,0,32.7,6.4,"Codogno, Italy",45.1667,9.7,58
18253,3/2/22 13:00,,14.1,39.7,10.2,0,20,5.6,"Codogno, Italy",45.1667,9.7,58
18254,3/2/22 14:00,,17.8,33.1,11.5,0,26.9,4.5,"Codogno, Italy",45.1667,9.7,58
18255,3/2/22 15:00,,14.4,31.3,11.5,0,19.2,3.9,"Codogno, Italy",45.1667,9.7,58
18256,3/2/22 16:00,,13.5,28.6,12.5,0,18.3,4.9,"Codogno, Italy",45.1667,9.7,58
18257,3/2/22 17:00,,16.1,29.2,12.4,0,21.9,3.2,"Codogno, Italy",45.1667,9.7,58
18258,3/2/22 18:00,,48.1,33.6,11.2,0,79.7,2.7,"Codogno, Italy",45.1667,9.7,58
18259,3/2/22 19:00,,78.2,38.7,9.7,0,143.5,1.7,"Codogno, Italy",45.1667,9.7,58
18260,3/2/22 20:00,,81.4,41.5,8.5,0,150.2,1.8,"Codogno, Italy",45.1667,9.7,58
